myclusters	SampleID
intermediate	TCGA.55.8508.01A.11R.2403.07
intermediate	TCGA.86.A4JF.01A.11R.A24X.07
intermediate	TCGA.73.4675.01A.01R.1206.07
intermediate	TCGA.MN.A4N4.01A.12R.A24X.07
intermediate	TCGA.44.3396.01A.01R.1206.07
intermediate	TCGA.55.8614.01A.11R.2403.07
intermediate	TCGA.86.8672.01A.21R.2403.07
intermediate	TCGA.69.A59K.01A.11R.A262.07
intermediate	TCGA.44.7670.01A.11R.2066.07
intermediate	TCGA.73.4668.01A.01R.1206.07
intermediate	TCGA.50.5946.01A.11R.1755.07
intermediate	TCGA.53.A4EZ.01A.12R.A24X.07
intermediate	TCGA.55.1595.01A.01R.0946.07
intermediate	TCGA.L4.A4E5.01A.11R.A24X.07
intermediate	TCGA.97.7937.01A.11R.2170.07
intermediate	TCGA.44.A4SU.01A.11R.A24X.07
intermediate	TCGA.86.8279.01A.11R.2287.07
intermediate	TCGA.73.A9RS.01A.11R.A41B.07
intermediate	TCGA.49.AARQ.01A.11R.A41B.07
intermediate	TCGA.91.8499.01A.11R.2403.07
intermediate	TCGA.MP.A4TE.01A.22R.A466.07
intermediate	TCGA.97.8176.01A.11R.2403.07
intermediate	TCGA.05.4389.01A.01R.1206.07
intermediate	TCGA.05.5425.01A.02R.1628.07
intermediate	TCGA.55.7911.01A.11R.2170.07
intermediate	TCGA.86.7953.01A.11R.2187.07
intermediate	TCGA.49.4514.01A.21R.1858.07
intermediate	TCGA.49.6742.01A.11R.1858.07
intermediate	TCGA.50.6597.01A.11R.1858.07
intermediate	TCGA.49.AAR2.01A.11R.A39D.07
intermediate	TCGA.05.5715.01A.01R.1628.07
intermediate	TCGA.38.4628.01A.01R.1206.07
intermediate	TCGA.91.6847.01A.11R.1949.07
intermediate	TCGA.55.7913.01B.11R.2241.07
intermediate	TCGA.75.6211.01A.11R.1755.07
intermediate	TCGA.55.1596.01A.01R.0946.07
intermediate	TCGA.55.1594.01A.01R.0946.07
intermediate	TCGA.75.6207.01A.11R.1755.07
intermediate	TCGA.49.6767.01A.11R.1858.07
intermediate	TCGA.55.6985.01A.11R.1949.07
intermediate	TCGA.78.7154.01A.11R.2039.07
intermediate	TCGA.50.5936.01A.11R.1628.07
intermediate	TCGA.55.6987.01A.11R.1949.07
intermediate	TCGA.44.7669.01A.21R.2066.07
intermediate	TCGA.55.6984.01A.11R.1949.07
intermediate	TCGA.86.A4D0.01A.11R.A24H.07
intermediate	TCGA.05.4432.01A.01R.1206.07
intermediate	TCGA.55.6968.01A.11R.1949.07
intermediate	TCGA.50.5051.01A.21R.1858.07
intermediate	TCGA.73.4659.01A.01R.1206.07
intermediate	TCGA.64.5774.01A.01R.1628.07
intermediate	TCGA.80.5608.01A.31R.1949.07
intermediate	TCGA.55.7910.01A.11R.2170.07
intermediate	TCGA.78.7536.01A.11R.2066.07
intermediate	TCGA.86.7701.01A.11R.2170.07
intermediate	TCGA.91.6830.01A.11R.1949.07
intermediate	TCGA.50.8459.01A.11R.2326.07
intermediate	TCGA.75.7030.01A.11R.1949.07
intermediate	TCGA.05.4425.01A.01R.1755.07
intermediate	TCGA.05.4403.01A.01R.1206.07
intermediate	TCGA.44.6145.01A.11R.1755.07
intermediate	TCGA.67.3772.01A.01R.0946.07
intermediate	TCGA.44.6779.01A.11R.1858.07
intermediate	TCGA.53.7624.01A.11R.2066.07
intermediate	TCGA.55.6975.01A.11R.1949.07
intermediate	TCGA.44.5643.01A.01R.1628.07
intermediate	TCGA.50.5068.01A.01R.1628.07
intermediate	TCGA.05.5420.01A.01R.1628.07
intermediate	TCGA.50.5049.01A.01R.1628.07
intermediate	TCGA.73.7499.01A.11R.2187.07
intermediate	TCGA.49.AAQV.01A.11R.A39D.07
intermediate	TCGA.55.5899.01A.11R.1628.07
intermediate	TCGA.55.6981.01A.11R.1949.07
intermediate	TCGA.69.8255.01A.11R.2287.07
intermediate	TCGA.91.6831.01A.11R.1858.07
intermediate	TCGA.78.7147.01A.11R.2039.07
intermediate	TCGA.MN.A4N1.01A.11R.A24X.07
intermediate	TCGA.78.7535.01A.11R.2066.07
intermediate	TCGA.49.4512.01A.21R.1858.07
intermediate	TCGA.49.AAR0.01A.21R.A39D.07
intermediate	TCGA.50.6591.01A.11R.1755.07
intermediate	TCGA.55.8089.01A.11R.2241.07
intermediate	TCGA.55.7570.01A.11R.2039.07
intermediate	TCGA.78.7155.01A.11R.2039.07
intermediate	TCGA.44.7672.01A.11R.2066.07
intermediate	TCGA.49.4487.01A.21R.1858.07
intermediate	TCGA.44.6775.01A.11R.1858.07
intermediate	TCGA.49.6745.01A.11R.1858.07
intermediate	TCGA.64.5778.01A.01R.1628.07
intermediate	TCGA.75.6205.01A.11R.1755.07
intermediate	TCGA.75.6214.01A.41R.1949.07
intermediate	TCGA.91.6848.01A.11R.1949.07
intermediate	TCGA.38.4625.01A.01R.1206.07
intermediate	TCGA.95.7944.01A.11R.2187.07
intermediate	TCGA.05.4397.01A.01R.1206.07
intermediate	TCGA.MP.A4TA.01A.21R.A24X.07
intermediate	TCGA.49.AAR3.01A.11R.A41B.07
intermediate	TCGA.49.AAR4.01A.12R.A41B.07
