myclusters	SampleID
normoxic	TCGA.A2.A0EV.01A.11R.A034.07
normoxic	TCGA.A7.A0CG.01A.12R.A056.07
normoxic	TCGA.E9.A24A.01A.11R.A169.07
normoxic	TCGA.E2.A1B1.01A.21R.A12P.07
normoxic	TCGA.AR.A252.01A.11R.A169.07
normoxic	TCGA.BH.A1EX.01A.11R.A13Q.07
normoxic	TCGA.BH.A0DH.01A.11R.A084.07
normoxic	TCGA.E9.A1R4.01A.21R.A14D.07
normoxic	TCGA.D8.A1JE.01A.11R.A13Q.07
normoxic	TCGA.AR.A24P.01A.11R.A169.07
normoxic	TCGA.E2.A1L8.01A.11R.A13Q.07
normoxic	TCGA.AR.A250.01A.31R.A169.07
normoxic	TCGA.D8.A1X9.01A.12R.A157.07
normoxic	TCGA.A8.A08O.01A.21R.A056.07
normoxic	TCGA.D8.A1XM.01A.21R.A14M.07
normoxic	TCGA.E9.A1R3.01A.31R.A14M.07
normoxic	TCGA.BH.A0BM.01A.11R.A056.07
normoxic	TCGA.A2.A0CV.01A.31R.A115.07
normoxic	TCGA.E2.A15D.01A.11R.A115.07
normoxic	TCGA.BH.A0EA.01A.11R.A115.07
normoxic	TCGA.GM.A5PX.01A.12R.A28M.07
normoxic	TCGA.AC.A8OP.01A.11R.A36F.07
normoxic	TCGA.AC.A8OS.01A.12R.A41B.07
normoxic	TCGA.A2.A1G0.01A.11R.A13Q.07
normoxic	TCGA.A7.A13H.01A.11R.A22K.07
normoxic	TCGA.E2.A14U.01A.11R.A22K.07
normoxic	TCGA.D8.A3Z5.01A.41R.A24H.07
normoxic	TCGA.OL.A6VQ.01A.12R.A41B.07
normoxic	TCGA.B6.A0RQ.01A.11R.A115.07
normoxic	TCGA.AR.A1AM.01A.41R.A22K.07
normoxic	TCGA.D8.A1JB.01A.11R.A13Q.07
normoxic	TCGA.EW.A1IX.01A.12R.A144.07
normoxic	TCGA.E2.A3DX.01A.21R.A213.07
normoxic	TCGA.OL.A5RX.01A.11R.A28M.07
normoxic	TCGA.AC.A2FG.01A.11R.A17B.07
normoxic	TCGA.B6.A0X7.01A.11R.A10J.07
normoxic	TCGA.A7.A5ZX.01A.12R.A29R.07
normoxic	TCGA.BH.A8G0.01A.11R.A352.07
normoxic	TCGA.BH.A28O.01A.11R.A22K.07
normoxic	TCGA.D8.A4Z1.01A.21R.A266.07
normoxic	TCGA.HN.A2OB.01A.21R.A27Q.07
normoxic	TCGA.AR.A2LO.01A.31R.A18M.07
normoxic	TCGA.B6.A0WT.01A.11R.A109.07
normoxic	TCGA.S3.A6ZG.01A.22R.A32P.07
normoxic	TCGA.A2.A1FV.01A.11R.A13Q.07
normoxic	TCGA.LQ.A4E4.01A.11R.A266.07
normoxic	TCGA.A2.A3KC.01A.11R.A213.07
normoxic	TCGA.LD.A7W6.01A.81R.A352.07
normoxic	TCGA.BH.A0E9.01B.11R.A115.07
normoxic	TCGA.D8.A145.01A.11R.A115.07
normoxic	TCGA.B6.A0WX.01A.11R.A109.07
normoxic	TCGA.LL.A441.01A.11R.A24H.07
normoxic	TCGA.A1.A0SB.01A.11R.A144.07
normoxic	TCGA.A7.A3J1.01A.11R.A213.07
normoxic	TCGA.E9.A2JT.01A.22R.A18M.07
normoxic	TCGA.AR.A24T.01A.11R.A169.07
normoxic	TCGA.B6.A0IH.01A.11R.A115.07
normoxic	TCGA.AN.A0XL.01A.11R.A10J.07
normoxic	TCGA.C8.A3M7.01A.12R.A21T.07
normoxic	TCGA.AC.A2FK.01A.12R.A180.07
normoxic	TCGA.AO.A1KO.01A.31R.A13Q.07
normoxic	TCGA.AR.A2LM.01A.11R.A180.07
normoxic	TCGA.E9.A3Q9.01A.11R.A21T.07
normoxic	TCGA.A2.A0EW.01A.21R.A115.07
normoxic	TCGA.AR.A2LN.01A.21R.A18M.07
normoxic	TCGA.BH.A1FH.01A.12R.A13Q.07
normoxic	TCGA.A2.A1G6.01A.11R.A13Q.07
normoxic	TCGA.EW.A1J2.01A.21R.A13Q.07
normoxic	TCGA.BH.A1EU.01A.11R.A137.07
normoxic	TCGA.E2.A1IL.01A.11R.A14D.07
normoxic	TCGA.AO.A0JG.01A.31R.A084.07
normoxic	TCGA.BH.A0H3.01A.11R.A12P.07
normoxic	TCGA.A7.A4SC.01A.12R.A266.07
normoxic	TCGA.A2.A4RY.01A.31R.A266.07
normoxic	TCGA.AQ.A7U7.01A.22R.A352.07
normoxic	TCGA.A2.A25A.01A.12R.A16F.07
normoxic	TCGA.AC.A6IV.01A.12R.A33J.07
normoxic	TCGA.AR.A2LQ.01A.22R.A18M.07
normoxic	TCGA.AR.A1AL.01A.21R.A12P.07
normoxic	TCGA.AR.A24O.01A.11R.A169.07
normoxic	TCGA.D8.A1JH.01A.11R.A13Q.07
normoxic	TCGA.E2.A1IO.01A.11R.A144.07
normoxic	TCGA.XX.A89A.01A.11R.A36F.07
normoxic	TCGA.BH.A0DE.01A.11R.A115.07
normoxic	TCGA.A2.A0ES.01A.11R.A115.07
normoxic	TCGA.AC.A2FO.01A.11R.A180.07
normoxic	TCGA.A2.A0YD.01A.11R.A109.07
normoxic	TCGA.A2.A0YK.01A.22R.A109.07
normoxic	TCGA.E2.A1BC.01A.11R.A12P.07
normoxic	TCGA.A2.A0T6.01A.11R.A084.07
normoxic	TCGA.A8.A07J.01A.11R.A00Z.07
normoxic	TCGA.BH.A0DV.01A.21R.A12P.07
normoxic	TCGA.D8.A1JU.01A.11R.A13Q.07
normoxic	TCGA.BH.A0BO.01A.23R.A12D.07
normoxic	TCGA.GM.A4E0.01A.12R.A266.07
normoxic	TCGA.LL.A440.01A.11R.A24H.07
normoxic	TCGA.A8.A06Y.01A.21R.A00Z.07
normoxic	TCGA.B6.A1KI.01A.11R.A14M.07
