myclusters	SampleID
intermediate	TCGA.58.A46K.01A.11R.A24H.07
intermediate	TCGA.85.A511.01A.21R.A262.07
intermediate	TCGA.56.8503.01A.11R.2403.07
intermediate	TCGA.66.2790.01A.01R.0980.07
intermediate	TCGA.63.7020.01A.11R.1949.07
intermediate	TCGA.68.8250.01A.11R.2296.07
intermediate	TCGA.85.7844.01A.11R.2125.07
intermediate	TCGA.56.A4BY.01A.11R.A24H.07
intermediate	TCGA.L3.A4E7.01A.11R.A24Z.07
intermediate	TCGA.63.A5MN.01A.22R.A27Q.07
intermediate	TCGA.60.2712.01A.01R.0851.07
intermediate	TCGA.22.4601.01A.01R.1443.07
intermediate	TCGA.85.8350.01A.11R.2296.07
intermediate	TCGA.33.A5GW.01A.11R.A27Q.07
intermediate	TCGA.98.A53J.01A.11R.A26W.07
intermediate	TCGA.56.1622.01A.01R.0692.07
intermediate	TCGA.85.8071.01A.11R.2247.07
intermediate	TCGA.66.2770.01A.01R.0851.07
intermediate	TCGA.LA.A446.01A.21R.A24Z.07
intermediate	TCGA.56.7582.01A.11R.2045.07
intermediate	TCGA.56.A4ZK.01A.11R.A262.07
intermediate	TCGA.85.7698.01A.11R.2125.07
intermediate	TCGA.58.A46J.01A.11R.A24H.07
intermediate	TCGA.63.A5MG.01A.12R.A27Q.07
intermediate	TCGA.63.A5MU.01A.11R.A26W.07
intermediate	TCGA.79.5596.01A.31R.1949.07
intermediate	TCGA.NC.A5HQ.01A.11R.A26W.07
intermediate	TCGA.21.1081.01A.01R.0692.07
intermediate	TCGA.77.8154.01A.11R.2247.07
intermediate	TCGA.37.A5EM.01A.21R.A27Q.07
intermediate	TCGA.92.8064.01A.11R.2247.07
intermediate	TCGA.63.7021.01A.11R.1949.07
intermediate	TCGA.60.2722.01A.01R.0851.07
intermediate	TCGA.O2.A52V.01A.31R.A262.07
